temperature,vibration,current,pressure,runtime_hours,health_status,rul
61.21,1.1378,12.6507,90.24,639,0,111
61.85,3.4503,8.5638,111.17,877,0,104
50.75,3.309,9.5291,105.25,863,0,141
62.09,7.0554,18.8461,121.08,2443,1,38
81.09,8.5325,24.1058,136.23,6090,2,23
83.52,6.6559,17.6992,109.79,4156,1,55
53.37,2.8616,15.0278,118.78,717,0,139
86.28,10.3869,26.1857,136.91,7987,2,9
91.96,8.7842,19.1523,135.39,9871,2,9
71.2,3.8645,20.996,96.3,4697,1,45
47.35,4.582,10.2882,104.21,466,0,85
60.48,2.045,11.5774,105.28,1043,0,91
64.31,6.3252,22.1799,109.77,2182,1,64
64.5,3.7407,11.1417,90.06,1638,0,100
49.7,1.7918,12.4763,101.63,444,0,130
48.2,1.5628,12.7641,111.12,1356,0,140
50.47,3.3267,13.8445,103.39,795,0,142
76.72,2.4804,14.9794,110.03,2080,1,62
80.36,6.1307,24.2511,108.43,2965,1,29
81.98,7.0637,10.6131,133.86,9724,2,25
56.75,1.9209,11.489,94.59,1630,0,131
77.51,5.5367,16.1647,119.41,3036,1,42
48.39,3.4347,10.8768,91.72,402,0,145
92.24,5.7851,21.6165,149.44,8549,2,25
43.7,2.0671,10.3673,90.79,356,0,124
75.63,6.3415,17.892,105.75,2728,1,79
52.76,3.6942,12.9424,109.52,934,0,145
56.0,0.7624,10.8643,92.24,1603,0,121
83.36,8.9878,22.213,142.99,6669,2,11
51.64,2.699,14.2678,95.38,1615,0,118
49.15,2.1718,11.3245,112.69,1744,0,136
67.4,4.5045,18.4971,98.24,4082,1,40
42.97,3.0643,9.0859,103.62,1119,0,144
80.03,11.039,25.6452,141.03,9262,2,15
51.12,2.1137,10.2453,98.21,177,0,126
38.49,1.9487,11.8143,95.34,734,0,88
91.53,7.7469,23.9136,138.68,5260,2,17
53.63,3.1535,9.824,103.13,565,0,93
69.02,4.4106,22.5072,95.94,4576,1,63
39.75,3.2183,12.4897,110.63,831,0,152
64.45,4.6203,20.4333,103.58,2085,1,43
81.24,7.4299,24.8044,142.54,6259,2,3
61.44,1.9776,11.8058,105.52,474,0,104
79.15,7.108,14.257,94.69,3481,1,32
67.11,5.4521,13.6455,100.81,3960,1,74
44.02,2.157,12.106,113.75,1302,0,102
77.94,2.7678,16.9426,152.87,3181,1,39
74.48,10.2451,32.0002,100.07,6828,2,10
57.12,1.5515,12.2827,90.23,1320,0,85
88.4,7.0496,28.9819,115.67,8400,2,12
77.13,4.8329,18.77,113.95,4766,1,30
77.68,10.0453,26.3675,169.79,8617,2,17
64.59,6.2167,20.2992,108.68,2730,1,55
58.42,4.1419,17.4585,116.03,4881,1,33
66.02,5.6656,18.0875,103.18,4550,1,43
70.68,5.0445,18.962,134.46,2834,1,50
77.75,5.2024,19.7424,104.84,4915,1,48
69.03,2.6371,11.7834,97.59,179,0,104
58.15,2.3625,7.6232,98.08,593,0,81
59.41,6.8124,18.309,113.96,1937,1,43
74.78,7.2058,14.9285,97.34,3973,1,44
53.28,1.3971,13.0397,96.32,1134,0,101
70.45,7.814,23.6839,124.68,4876,1,79
60.5,2.4408,11.6545,111.85,510,0,136
52.85,2.7054,10.7126,90.2,870,0,133
78.09,7.014,21.3577,142.0,2352,1,80
55.15,4.3168,13.9145,101.43,599,0,116
75.07,4.9118,21.8438,108.07,3333,1,66
72.22,5.8042,15.252,93.05,4459,1,60
97.18,7.4674,27.5463,123.04,6707,2,17
58.88,3.9649,9.4684,97.32,1367,0,131
82.29,4.6046,22.0792,100.71,4468,1,44
60.11,1.2455,13.9947,83.97,676,0,95
52.72,2.458,11.7349,97.26,6,0,92
51.28,2.136,12.3165,86.45,1397,0,119
52.96,1.1711,11.7281,97.55,1891,0,93
76.38,5.7774,16.8794,113.76,3038,1,65
58.16,2.2976,12.6301,84.72,1500,0,121
65.04,2.0017,10.2324,94.64,995,0,120
56.16,4.4247,11.2855,111.53,1268,0,86
48.2,1.9051,13.0933,98.29,654,0,99
75.67,2.5263,16.3696,96.24,1880,0,104
64.76,5.8804,21.3142,124.79,3723,1,51
51.21,3.9092,10.0128,79.21,1067,0,95
81.44,6.9471,20.4167,108.12,4390,1,68
51.45,1.895,10.7681,97.31,1035,0,146
40.12,1.3174,12.3085,89.48,957,0,85
74.66,5.6189,19.2282,109.31,4418,1,35
47.52,2.292,12.7114,101.86,749,0,82
56.65,0.917,7.1907,105.69,1657,0,152
52.73,3.0655,13.3786,86.41,797,0,82
44.53,2.1952,12.1001,79.58,1444,0,94
77.02,5.215,17.0727,99.2,2917,1,71
63.71,2.887,9.3739,109.22,1975,0,109
79.0,6.1382,13.093,115.56,3856,1,57
80.99,9.107,21.6116,119.3,5062,2,4
65.05,2.2163,11.2184,127.17,1839,0,86
83.47,9.4252,28.6755,126.95,8726,2,1
68.05,1.9469,14.8812,102.23,459,0,148
52.74,2.4274,10.8833,104.14,1255,0,134
43.34,2.4421,11.5726,87.92,816,0,106
93.52,6.9505,29.0192,132.06,6928,2,3
66.31,2.0681,12.7535,87.17,338,0,136
55.13,2.1141,12.1221,94.62,945,0,96
60.1,2.5538,16.5889,112.51,1398,0,88
73.42,3.7525,15.2756,119.95,3895,1,44
41.6,1.3252,16.3293,89.81,1103,0,122
67.3,1.9016,15.1279,97.89,435,0,112
68.78,5.9956,17.4589,111.42,3117,1,79
74.82,3.9754,16.3371,77.09,3362,1,69
53.4,2.2418,12.0271,91.33,1833,0,115
50.0,1.2705,12.0584,93.55,0,0,126
63.77,1.9352,9.5632,86.08,438,0,145
69.3,3.5053,19.6705,121.03,3475,1,75
74.18,8.5987,27.77,114.63,6325,2,6
49.56,3.4833,8.9002,86.08,1576,0,138
43.97,2.1203,10.366,98.99,784,0,96
61.21,1.8271,10.1525,110.53,756,0,131
55.26,0.8201,11.4905,97.24,504,0,101
58.71,3.0908,13.007,96.23,373,0,100
42.36,2.6415,13.9775,95.5,103,0,127
74.56,5.1515,19.426,103.97,3926,1,48
72.93,8.6301,22.5406,132.27,2067,1,54
55.64,3.4414,7.8296,99.32,950,0,91
61.14,1.4002,15.0563,102.2,457,0,130
69.63,8.0315,19.6419,134.99,7601,2,10
73.75,4.7859,17.1204,130.6,4053,1,40
42.58,2.6867,11.5593,104.55,1735,0,139
64.82,2.7183,9.4947,110.25,276,0,120
59.39,2.8764,13.8126,87.43,66,0,144
68.41,4.6194,10.229,100.08,2003,0,101
61.13,2.543,11.1189,102.75,1250,0,103
70.8,8.0342,17.6838,127.52,7620,2,17
81.73,12.1024,19.4703,115.5,9759,2,4
101.77,9.2736,21.2997,159.58,6111,2,22
80.66,3.7507,18.4258,103.89,3881,1,79
53.9,3.0713,12.6798,85.99,781,0,123
82.53,7.0248,16.7652,136.47,9315,2,8
59.27,2.5999,13.1254,87.97,100,0,115
76.57,6.2258,18.307,116.96,3901,1,57
80.04,11.6694,17.6389,129.47,6919,2,20
82.15,9.7753,26.7112,136.81,6689,2,3
52.05,1.4899,9.6155,93.48,1744,0,109
80.26,4.5879,20.4166,119.9,2505,1,50
57.44,1.5119,11.979,83.36,1846,0,125
77.65,9.0414,33.0928,133.38,5782,2,13
81.68,10.9564,28.0303,125.72,5921,2,26
94.26,9.0472,26.1557,142.75,8366,2,22
58.73,3.3814,9.2606,113.54,721,0,86
52.8,3.5659,14.2735,84.93,473,0,111
36.05,2.6429,9.2901,106.11,664,0,134
81.4,8.044,35.0047,143.04,8928,2,4
70.4,5.5836,18.6943,109.04,2260,1,38
57.54,1.9234,15.0762,94.23,1310,0,97
49.85,2.8989,10.504,101.58,1402,0,94
72.65,5.912,14.6749,113.21,3084,1,38
82.35,8.3414,25.508,137.01,8319,2,10
41.77,2.1795,13.7976,95.2,1452,0,97
38.2,1.503,12.7202,114.73,1928,0,149
49.59,3.3762,12.4004,99.96,1466,0,87
45.55,2.6746,11.6455,111.48,820,0,132
86.76,9.0342,18.5098,147.56,7280,2,31
67.08,2.2914,9.1415,121.33,1332,0,105
56.7,1.032,14.4902,90.53,1865,0,145
63.88,3.3307,12.1407,97.77,86,0,91
67.92,6.038,21.6522,119.39,4601,1,65
51.01,3.2453,13.3921,102.9,928,0,150
55.38,2.4996,12.8599,97.74,1804,0,105
57.77,0.8751,11.4205,80.64,1479,0,114
53.5,1.2328,15.4569,93.71,2049,0,105
39.78,2.0091,14.7842,115.48,1768,0,118
29.88,3.0127,11.0332,98.93,439,0,82
82.59,5.7168,17.0283,112.33,4570,1,53
43.35,3.9189,12.8597,114.76,1074,0,133
54.26,1.4899,10.9347,92.99,924,0,102
78.63,5.2206,16.7632,129.71,4166,1,68
64.48,1.4524,13.5019,100.03,426,0,118
39.23,2.9993,11.2247,107.59,1645,0,96
69.71,2.739,15.7597,94.72,281,0,118
48.6,3.3511,9.8688,96.02,1916,0,104
67.89,6.0921,25.02,124.53,3483,1,34
84.09,5.3736,15.8391,113.97,3529,1,77
62.49,3.3799,16.824,102.43,478,0,148
56.23,2.1765,8.5383,93.44,1534,0,137
61.04,1.7508,10.6412,107.11,1582,0,135
41.67,3.2689,12.4408,106.71,0,0,102
49.66,2.3426,11.237,83.77,1799,0,115
52.32,2.1558,12.0868,95.27,1534,0,121
56.93,1.6272,9.6911,89.93,106,0,82
56.08,2.3563,13.9094,101.27,91,0,144
72.48,7.7556,24.7096,133.03,6188,2,17
63.96,3.1135,11.5358,91.5,1536,0,104
75.11,1.1678,11.6708,96.76,261,0,106
52.98,2.9214,13.1505,89.31,15,0,109
85.41,7.0925,27.3172,129.0,7258,2,7
69.35,4.8885,15.6358,127.75,3775,1,50
95.61,6.6795,25.4693,109.15,8237,2,18
75.43,5.0794,19.0492,106.44,3882,1,36
60.65,1.6107,13.1165,89.19,859,0,82
64.75,5.817,16.7089,103.12,3121,1,74
64.04,2.6814,13.0613,101.96,416,0,126
84.11,9.8798,24.5603,142.11,8908,2,28
51.54,2.4209,13.9081,91.8,257,0,90
92.66,7.1546,28.4533,153.44,7521,2,5
47.55,2.6424,9.9881,91.3,955,0,97
60.59,2.0084,12.1049,113.35,1561,0,99
61.96,2.521,10.2068,95.15,0,0,100
47.65,3.3502,11.2402,109.46,956,0,139
50.45,2.4319,10.574,110.43,913,0,133
75.1,5.7664,21.139,136.1,4318,1,46
50.75,3.021,12.058,95.45,1740,0,124
41.88,3.855,13.4938,105.98,1584,0,135
91.19,7.8291,30.5748,132.12,8003,2,14
78.6,9.5602,26.7377,135.48,9598,2,4
101.43,7.0785,18.8977,138.24,6702,2,30
92.55,8.8172,28.5521,138.45,6390,2,10
59.37,2.3974,10.4128,78.6,1630,0,100
71.92,5.5762,16.9155,131.51,4209,1,64
81.49,4.2641,17.7932,114.47,4286,1,66
42.87,1.4817,9.4665,98.0,677,0,112
89.94,5.3246,17.527,125.83,6628,2,0
86.99,7.9252,29.7007,148.05,8333,2,3
61.2,2.5202,13.3104,96.93,138,0,128
95.87,8.9113,25.0592,146.98,5997,2,10
74.48,6.2697,20.4965,112.65,3255,1,34
96.93,7.7493,20.6678,145.08,6113,2,22
87.35,7.3943,16.466,136.98,6652,2,32
70.0,3.2476,12.5801,107.14,227,0,123
44.1,3.2047,13.8958,117.57,565,0,125
76.19,5.4229,16.0938,97.77,2340,1,34
50.59,2.9689,13.5407,99.19,1381,0,100
42.56,3.9433,15.5909,90.42,1474,0,124
57.26,1.9096,11.3977,88.68,931,0,85
56.85,2.3697,11.9565,101.27,718,0,119
58.94,3.413,10.9098,94.25,139,0,112
73.22,3.9363,19.1848,129.76,2252,1,66
47.56,1.2129,11.096,104.72,1680,0,100
58.85,1.8447,6.1533,111.62,1219,0,127
81.35,7.5406,18.0025,115.85,2981,1,64
42.96,2.2881,15.5153,104.75,1885,0,124
52.63,2.395,11.5575,108.89,1842,0,93
46.51,3.6764,13.4517,89.45,1121,0,87
68.17,4.5236,19.346,111.78,4744,1,55
72.48,5.2175,17.7999,112.88,3981,1,28
51.2,1.6877,11.6939,117.86,1075,0,123
61.93,3.0859,13.4524,94.96,237,0,98
82.34,8.2174,31.8953,158.58,7383,2,22
59.41,3.6851,16.7962,106.74,2115,1,48
61.21,6.1488,14.2185,128.53,2360,1,71
53.57,2.8579,12.6472,93.0,1171,0,111
62.53,1.8535,8.9682,117.07,1810,0,105
48.91,2.549,12.7253,101.32,1265,0,132
42.44,1.02,12.0036,91.62,1159,0,135
72.21,6.2635,18.6025,106.49,3472,1,70
55.16,3.4959,11.1254,89.47,1578,0,88
61.99,5.0923,16.8543,113.97,3163,1,74
76.11,5.3616,18.1133,111.21,4752,1,37
63.41,5.5568,21.5573,94.29,3815,1,61
70.95,4.0972,10.8808,99.54,205,0,143
70.06,4.8291,15.4841,123.82,5092,1,30
55.52,3.0185,10.9978,108.4,175,0,85
53.49,3.7265,10.3429,79.54,1130,0,140
71.65,7.0753,17.5476,115.03,2657,1,70
82.45,5.4345,19.8585,91.74,2777,1,77
68.18,4.7772,15.8114,103.27,2858,1,30
58.66,1.6128,11.3409,87.28,1363,0,101
86.53,9.0784,26.6083,135.1,8356,2,11
48.66,3.5068,10.8253,88.31,654,0,110
38.37,3.5784,11.9248,92.06,534,0,130
77.35,6.8592,15.0405,124.37,3923,1,40
77.07,2.5018,19.3662,116.81,3039,1,64
46.31,1.7703,12.7838,92.4,460,0,109
81.33,4.3354,20.6426,112.81,3539,1,79
61.15,4.3353,14.3613,93.94,2012,0,81
56.17,3.0635,14.4234,94.5,517,0,141
60.56,3.3185,11.8903,110.36,1596,0,113
66.43,1.791,13.085,74.85,1805,0,129
71.05,5.1583,12.8754,104.71,3895,1,34
65.09,6.2329,15.215,102.42,3861,1,28
47.44,3.0183,10.3137,114.81,1366,0,91
88.09,7.5481,28.2313,120.45,9882,2,22
63.13,4.8086,17.2706,128.77,3741,1,62
56.7,1.055,13.2942,109.31,57,0,137
79.01,5.4874,18.5385,130.21,4353,1,55
60.28,3.8158,19.574,125.12,3965,1,41
51.88,2.6788,12.9224,109.45,646,0,146
52.97,2.5873,11.9143,110.61,642,0,85
71.22,4.1011,22.0588,115.07,3385,1,26
55.49,2.0084,13.8758,106.55,284,0,77
73.98,6.1087,16.8465,121.24,4871,1,73
46.07,2.2787,12.7182,105.84,471,0,139
56.25,4.8584,20.8776,112.14,3657,1,30
57.66,1.8167,8.2094,97.48,0,0,133
81.49,10.9461,22.6631,149.28,5396,2,23
54.35,3.0234,14.1541,86.3,994,0,81
76.7,9.0139,31.3556,158.84,9173,2,23
48.18,2.3001,9.4606,122.47,1669,0,143
47.19,3.7994,11.559,102.02,1849,0,109
71.27,5.4758,17.4033,106.42,4618,1,40
57.52,3.7815,9.6505,127.64,1140,0,82
55.88,3.3694,10.3437,81.3,863,0,84
41.22,4.001,13.1625,89.96,1898,0,92
60.1,6.643,17.3113,99.04,3195,1,33
71.08,4.5456,22.9131,136.56,3912,1,54
68.67,2.4806,11.5251,102.54,494,0,79
67.1,7.0076,21.7663,108.93,2725,1,76
77.47,4.8451,16.0881,127.73,2064,1,59
67.03,8.3321,20.5222,113.13,9466,2,14
71.95,5.2066,16.9218,128.3,4495,1,33
59.66,1.213,13.6385,112.16,1718,0,149
63.91,1.8342,12.1697,96.3,895,0,114
50.55,0.8875,11.5281,115.09,828,0,127
81.24,5.0676,18.3435,121.25,2939,1,69
85.81,9.0567,26.691,110.42,5508,2,9
69.79,6.2817,15.7635,120.45,4388,1,66
62.5,3.3321,12.545,90.95,0,0,98
74.05,8.9675,19.1568,127.88,4591,1,66
51.64,1.9557,12.1485,104.38,1661,0,79
50.52,2.1152,12.7429,101.43,1645,0,94
55.16,3.4279,10.1702,92.15,136,0,115
49.5,3.7192,11.4392,99.24,359,0,93
48.12,1.9553,15.6467,98.76,904,0,135
87.75,8.4427,26.0421,126.17,6341,2,30
55.39,3.743,11.4019,106.94,1287,0,130
47.42,1.4447,12.6583,106.04,290,0,124
64.22,3.4891,9.6293,113.16,200,0,135
65.55,1.6123,13.7776,120.79,331,0,101
73.86,6.904,16.2577,124.71,2312,1,34
63.71,2.2389,15.0173,113.01,1500,0,136
78.69,3.4031,12.7357,117.45,3869,1,42
48.46,2.1007,12.6989,108.91,1322,0,102
84.25,8.3915,24.6521,126.37,8180,2,0
61.38,1.7959,10.908,111.25,1105,0,111
51.81,2.1536,13.0569,104.87,1134,0,96
64.35,3.5729,7.2479,92.69,1785,0,118
63.61,1.7086,13.9174,89.03,1470,0,83
60.98,3.5288,11.1142,107.08,232,0,145
72.97,3.9616,20.513,110.23,4079,1,74
57.66,4.2071,13.1168,98.0,1923,0,82
50.47,0.9358,15.9403,101.65,166,0,144
71.68,4.8915,15.6763,132.22,4953,1,56
59.5,3.2928,12.8086,109.42,731,0,130
43.15,2.5522,10.0297,91.65,944,0,128
40.66,2.6918,11.4742,96.25,1568,0,148
96.46,6.7837,22.0028,112.14,6395,2,4
78.7,5.2661,17.6559,102.82,3076,1,49
52.47,2.6455,11.5658,87.28,294,0,88
45.86,2.8492,9.1766,96.1,546,0,128
49.09,3.8402,12.3747,88.25,18,0,123
59.89,0.6405,10.7111,98.18,1886,0,144
79.93,7.5211,33.3804,152.58,9052,2,2
64.4,2.4736,12.01,100.54,1498,0,83
55.71,3.8463,9.8341,89.21,1629,0,132
55.32,3.5759,15.7046,87.7,501,0,84
50.27,0.9483,16.679,107.63,1010,0,123
48.06,1.9772,9.7154,109.85,1865,0,84
55.37,3.358,11.363,81.88,929,0,83
57.47,1.2065,13.999,97.87,1628,0,107
93.15,9.407,23.9402,150.61,8506,2,4
51.11,2.1614,16.4937,107.14,1486,0,101
65.35,2.7179,12.4853,113.75,248,0,142
50.73,1.2945,13.6095,95.43,1587,0,120
91.22,7.792,26.4141,123.4,5434,2,11
59.09,2.4234,11.4443,93.32,222,0,111
91.42,10.2988,21.6643,130.25,9392,2,14
53.28,1.5156,10.7889,83.94,539,0,106
72.45,4.731,14.6518,116.56,3340,1,69
65.59,5.9604,23.0674,121.92,2630,1,31
95.32,7.2636,24.1237,111.62,6184,2,6
71.4,4.8968,25.1318,130.57,2091,1,49
71.87,2.8365,12.8085,112.2,32,0,91
61.14,0.929,11.8098,104.0,1124,0,115
76.28,7.71,24.269,132.75,7822,2,17
81.93,9.5732,24.6079,126.52,7776,2,22
59.04,0.9931,10.5907,89.67,1663,0,96
89.26,7.8741,26.6417,121.29,6180,2,14
44.25,2.2666,10.35,89.79,600,0,121
100.68,8.6427,30.1407,130.53,8074,2,12
99.55,9.1753,27.9596,134.53,7385,2,24
75.31,4.8156,18.9494,97.59,3205,1,69
53.0,2.6319,9.3705,101.98,428,0,87
58.82,1.8453,9.7897,88.3,1969,0,125
77.26,6.265,28.9042,124.76,9382,2,11
56.03,1.5904,12.6478,89.67,1767,0,136
60.14,2.3447,12.3575,114.16,817,0,106
87.3,5.2526,21.9488,139.69,9821,2,0
67.96,4.4039,17.7834,97.59,4024,1,58
67.82,3.937,21.0839,120.59,3319,1,25
46.93,2.8851,12.8597,96.53,749,0,119
37.68,2.6392,12.5446,100.78,1937,0,90
75.82,6.6,17.1353,131.34,2917,1,62
62.71,1.9577,10.0036,113.39,1422,0,102
44.75,2.7435,12.4519,109.59,1928,0,100
53.1,1.3305,10.3999,115.82,1310,0,130
62.87,3.6024,13.3964,102.03,1027,0,145
65.97,5.5926,18.6889,114.88,2397,1,62
54.74,3.2727,9.4941,89.65,569,0,122
86.29,7.0703,30.2338,137.79,9226,2,12
80.25,5.641,23.3623,106.8,4489,1,52
79.2,8.9486,24.1648,128.87,6523,2,0
43.47,2.8671,10.2043,96.05,182,0,88
82.64,9.39,25.0064,121.57,6472,2,24
71.35,6.0282,17.5552,129.1,2270,1,59
29.84,3.4329,13.5847,113.7,1773,0,92
59.83,2.4281,9.2034,82.1,782,0,120
41.27,2.5581,12.2674,99.23,1161,0,141
88.26,10.7705,22.9432,139.45,7221,2,1
62.33,5.0687,18.3618,114.54,2892,1,34
88.34,9.5766,20.4948,123.26,9756,2,2
64.0,5.2274,9.7383,115.68,4172,1,74
55.96,2.9371,11.3096,108.0,381,0,119
46.57,3.384,12.2602,96.07,1582,0,93
80.45,8.6105,30.4289,140.18,4919,2,3
50.86,1.5598,14.1077,91.38,1596,0,125
65.65,3.1129,12.2135,103.36,1713,0,108
78.68,6.8032,25.1164,132.61,8064,2,26
52.87,2.4327,15.0879,82.29,379,0,92
58.07,2.6398,11.8313,111.91,1154,0,121
76.72,5.0767,10.2646,125.01,4477,1,39
49.71,4.9224,10.271,108.39,550,0,142
55.42,2.9611,16.509,92.34,1084,0,114
71.07,5.9529,21.3057,135.07,3158,1,58
71.06,2.3109,12.0605,101.98,1594,0,81
66.73,4.9458,20.1331,132.07,2499,1,52
74.59,5.1989,15.9894,123.87,3820,1,55
46.83,2.712,14.7115,95.06,136,0,107
64.78,5.9902,23.4397,113.6,2923,1,38
55.19,3.3717,13.5778,112.68,389,0,126
89.27,9.331,31.2515,128.11,8687,2,2
95.77,7.4119,22.56,123.2,8406,2,8
39.53,3.0047,15.4385,92.11,137,0,121
66.73,0.7423,13.6516,101.68,1918,0,105
38.21,4.9316,10.3902,105.1,633,0,87
54.38,0.9986,11.7537,85.31,77,0,146
71.29,4.2969,15.0605,125.46,4393,1,50
60.07,2.7338,9.6339,111.65,2015,0,91
51.44,3.0131,8.7367,102.73,978,0,131
60.1,4.6575,23.8326,113.64,2270,1,55
60.36,3.482,15.9147,92.03,1887,0,116
89.83,7.3073,24.1846,150.96,8141,2,27
68.9,5.6039,8.5173,109.85,2972,1,81
92.76,8.1537,26.5756,104.76,8103,2,0
44.75,3.0924,9.247,103.78,1925,0,108
64.11,2.4958,10.2341,100.69,1221,0,125
107.66,11.1053,24.885,139.62,7536,2,9
54.9,1.0174,13.8684,93.19,615,0,89
68.92,2.5355,12.1343,97.58,1251,0,120
33.29,3.0904,11.9135,90.16,1781,0,108
63.88,3.4835,16.1669,96.58,1583,0,118
57.35,0.9852,15.114,106.3,1431,0,107
78.18,6.2525,21.0568,145.26,4550,1,61
74.87,5.8296,21.185,94.2,2952,1,65
62.22,5.286,17.8383,113.47,3553,1,65
58.8,5.7355,16.0338,115.33,3375,1,45
89.14,8.7744,26.7161,139.14,5181,2,12
60.84,4.214,10.1312,93.09,1138,0,125
72.0,4.5975,28.2082,125.58,4669,1,73
50.65,4.2057,14.8037,100.47,443,0,122
67.04,5.9973,17.8424,91.15,3342,1,41
70.67,8.1087,22.6042,140.61,9920,2,19
45.64,1.0879,13.1154,109.92,284,0,122
79.74,7.6679,25.6177,128.36,5668,2,8
95.44,12.885,22.6406,137.94,5007,2,12
51.15,1.2214,13.3362,102.17,1557,0,102
48.08,3.6912,14.0366,90.65,780,0,95
43.92,2.5359,5.0791,87.32,1772,0,131
64.37,1.8458,14.9706,76.95,994,0,142
58.52,1.8195,9.6029,102.43,1222,0,116
45.78,2.8026,12.6771,104.78,285,0,148
74.43,7.6399,15.3425,108.99,2258,1,73
56.26,2.1968,11.7004,94.49,115,0,95
77.95,6.848,16.8772,110.7,4326,1,75
65.91,6.9878,19.8152,120.8,3139,1,33
57.23,1.9083,9.4255,95.25,1680,0,113
49.31,1.7602,11.9856,113.83,1597,0,94
88.3,9.7296,19.524,144.46,7818,2,7
51.28,2.9579,11.1909,107.86,1726,0,86
61.69,0.9141,11.8849,102.62,499,0,79
51.4,2.2429,17.2514,117.29,1661,0,137
87.14,7.5042,26.4475,106.22,7264,2,13
79.16,9.2756,25.8435,118.51,6263,2,29
61.94,0.7833,11.3097,102.19,1085,0,130
68.52,2.5912,10.8053,95.63,720,0,107
81.76,1.9534,11.9866,120.58,1002,0,114
57.19,3.0189,9.6132,97.17,1633,0,141
66.58,3.4696,12.9793,96.1,266,0,139
62.89,5.4356,17.5162,109.98,4018,1,78
66.82,8.1185,21.9105,114.11,8487,2,3
69.75,2.4907,8.2531,86.75,1540,0,84
61.82,3.3185,9.073,114.62,1784,0,84
75.18,7.4165,16.0408,122.05,4273,1,67
44.13,2.3006,8.2224,90.5,991,0,136
56.07,1.2335,7.3641,84.74,1953,0,99
86.34,7.2056,20.6226,131.79,7457,2,24
43.9,3.0639,11.8909,101.49,76,0,107
76.66,7.5866,15.4983,114.22,3587,1,42
37.07,2.8708,14.3155,105.29,1684,0,135
50.25,3.3008,14.6369,109.1,987,0,149
64.63,2.2559,8.4158,93.75,461,0,123
80.17,8.1107,30.7884,150.15,5672,2,28
71.81,6.2376,16.3378,149.48,4521,1,70
44.84,1.9905,11.4699,112.24,451,0,128
63.2,2.7672,13.5435,102.19,1678,0,96
96.57,6.8644,25.5363,134.34,6966,2,16
51.01,2.5785,13.8747,88.65,1179,0,99
63.02,2.3125,10.9211,92.74,1318,0,98
54.46,2.6265,12.4734,107.47,1104,0,130
80.1,3.2982,12.9924,138.1,4880,1,34
67.71,5.1119,17.8372,105.18,4514,1,47
57.75,2.176,13.861,97.84,1576,0,129
76.98,4.3924,22.1328,109.96,3176,1,59
59.23,3.0206,15.4827,90.81,1276,0,88
43.7,3.4834,8.5981,109.74,61,0,116
67.88,2.5866,11.2473,116.42,1850,0,95
58.65,0.1,13.0091,83.91,338,0,140
103.91,9.3671,14.4229,144.36,8717,2,21
93.95,7.1348,22.1005,117.98,9246,2,25
60.39,2.9408,9.7945,104.15,1561,0,120
70.03,6.0429,18.0832,109.18,4816,1,73
69.17,4.4775,21.193,116.89,2390,1,29
40.02,3.6236,10.1162,112.15,245,0,103
72.32,6.4662,23.6475,114.03,2910,1,56
98.71,7.3701,24.8542,134.26,8936,2,4
87.46,7.1205,20.9244,137.32,10025,2,20
71.94,3.325,14.2974,121.99,4714,1,42
53.33,1.1932,12.0261,95.31,77,0,149
91.88,10.96,24.5634,142.03,5281,2,28
44.16,1.1482,13.8238,107.81,482,0,135
68.6,6.9711,12.0755,101.86,1996,1,50
78.04,5.4698,18.9281,101.71,2155,1,60
44.47,1.3775,10.2435,107.59,501,0,116
52.52,3.3162,14.6249,79.68,637,0,91
55.72,0.9572,13.499,78.71,206,0,136
69.03,6.943,20.9544,109.19,2207,1,67
59.17,4.2245,12.4833,95.22,921,0,113
77.29,2.8747,17.8673,131.56,2898,1,30
55.0,2.3218,10.7283,108.18,314,0,138
68.77,4.9495,18.9123,141.76,4713,1,50
64.4,5.8751,15.8107,115.51,4524,1,46
74.48,4.97,21.7704,123.68,4221,1,59
81.92,9.1247,24.8363,101.15,6338,2,23
53.32,2.2609,12.761,107.98,1013,0,136
103.57,7.0877,13.0869,142.83,8200,2,2
72.71,3.2938,14.3597,96.24,1381,0,76
69.42,6.0509,19.5823,126.55,4172,1,58
62.27,2.7092,6.8898,95.78,809,0,92
58.89,2.4578,12.2704,82.68,1814,0,112
50.0,2.7326,13.254,96.17,65,0,123
65.61,2.4232,12.2888,115.11,1637,0,135
77.3,3.0816,18.42,119.41,3997,1,40
55.74,4.1536,11.3976,95.57,1226,0,132
40.39,1.9874,12.2527,93.86,809,0,141
67.89,6.1729,18.0127,127.64,2679,1,43
49.43,0.9914,13.7804,115.06,1809,0,85
80.91,5.2986,17.2922,113.22,4268,1,41
89.71,10.3423,22.912,132.17,8646,2,8
99.75,10.8827,18.1873,139.05,9917,2,14
45.22,3.1142,14.3931,104.07,1359,0,124
72.74,8.7329,25.7178,138.03,9673,2,10
53.78,1.9924,15.9057,102.51,217,0,141
79.37,7.5482,30.1724,112.71,8578,2,25
48.65,1.41,13.3368,96.52,700,0,81
51.33,1.7616,10.9077,94.05,641,0,94
59.56,1.8712,9.0293,75.93,64,0,116
69.02,1.7209,14.085,83.76,907,0,82
64.45,2.4867,11.7563,99.23,1671,0,144
54.11,2.4364,12.0134,125.41,1277,0,104
63.65,2.2415,11.7647,103.73,564,0,105
87.21,6.0259,29.7034,100.35,9262,2,22
48.36,2.0871,11.8667,108.55,408,0,113
